params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",8.830943000000161,100,-0.0465146736672133,-0.05030120481927711,-0.12571428571428572,0.06399999999999999,0.03446908810881889
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",5.641028000000006,100,-0.08019734475389192,-0.11048780487804877,-0.18181818181818182,0.07826086956521737,0.056110633427659394
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.5740240000000085,100,-0.17818281678286485,-0.17500000000000002,-0.27999999999999997,0.04642857142857141,0.044068753514242505
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.4813950000000204,100,-0.1722859997597844,-0.1642857142857143,-0.27999999999999997,0.03666666666666664,0.043834618510758115
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",28.80668700000001,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",11.320296000000099,100,-0.05784441790661234,-0.06219190889002209,-0.11034482758620687,0.10499999999999998,0.029216857589403677
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",9.983643999999913,100,-0.054181769746697854,-0.05493961352657003,-0.125,0.02058823529411764,0.03494336627422489
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",9.511819999999943,100,-0.06322432375213217,-0.06758842644669416,-0.125,0.06399999999999999,0.033495218258310304
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",9.452987000000121,100,-0.05056557590010528,-0.051190476190476175,-0.125,0.06399999999999999,0.0374453946566723
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",9.747462999999925,100,-0.05205293005637576,-0.05815890867437258,-0.10882352941176468,0.032258064516129004,0.02927889580707632
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",8.809330000000045,100,-0.06367927092194887,-0.06905616313511048,-0.11607142857142858,0.041379310344827565,0.030619060069265482
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",5.158707999999933,100,-0.08741754950402868,-0.10887755102040816,-0.19,0.013888888888888876,0.0433809524795284
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.678831000000173,100,-0.1749176912374602,-0.16923076923076924,-0.27999999999999997,0.05185185185185183,0.04540882901075312
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.604284000000007,100,-0.17133551797745408,-0.16923076923076924,-0.27999999999999997,0.013888888888888876,0.040141436307613375
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",19.283935999999812,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",10.698975999999902,100,-0.06550610262861586,-0.07459327756887421,-0.1230769230769231,0.06399999999999999,0.0291269318629822
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",10.584978000000092,100,-0.07318933590691559,-0.08023993124912901,-0.11046511627906974,0.007894736842105246,0.024452894448680255
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",12.58125300000006,100,-0.08182349093414326,-0.08890341624915764,-0.128125,0.007894736842105246,0.022702256702878745
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",8.963531000000103,100,-0.056675250005527165,-0.06038554891710231,-0.11730769230769228,0.04642857142857141,0.030354362724442443
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",10.889560999999958,100,-0.054193011028854945,-0.05960493108134341,-0.13000000000000003,0.09523809523809522,0.03718538312895719
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",8.150692000000163,100,-0.05657588644573819,-0.062204757858963455,-0.11551724137931033,0.007894736842105246,0.02849927794505522
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",4.862055000000055,100,-0.10192901371818003,-0.11463511369645688,-0.19,0.04642857142857141,0.041385513906008926
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.6877009999998336,100,-0.1519315841383109,-0.1461842105263158,-0.2285714285714286,0.024242424242424235,0.03751888813059087
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.635483000000022,100,-0.1683020913833118,-0.16675824175824178,-0.27999999999999997,0.09523809523809522,0.04326113391962425
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",32.455957000000126,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
